	text	label
25451	彼がここにいるとして考えてみよう。	1
59385	机の上にあるペンは何本ですか。	1
23043	私は２年前に煙草をやめた。	1
48042	船は３時に出発することになっている。	1
2864	人がなんと言おうと僕は君の味方だ。	0
7273	彼が帰国の腹を決めたのは病気だったからだ。	0
35143	彼が彼女と結婚できないのは残念だ。	1
2332	彼は自分の失敗を他人のせいにする。	0
21063	彼、インターネットにはまってるよね。	0
50000	価格は部屋につけておいていただけますか。	1
44733	その船は犬が運転している。	1
16611	我々が失敗したらどうなるか。	0
34352	彼らはその美しい庭を見ていた。	1
47830	医者に見てもらった方がいいですよ。	1
39842	私の町にはまだ水の道がない。	1
9428	彼はフランス語を話すしかもとても上手だ。	0
32477	その計画には資金が不足していた。	1
6276	ここでは右側通行です。	0
62489	ホワイトさんに聞いてみたら？	1
60808	部屋には誰かいましたか。	1
35803	言っていることはよく分かります。	1
11826	彼女とのおしゃべりを楽しんだ。	0
44665	どのくらい日本にいますか。	1
37798	彼はその犬を怖がっている。	1
6951	彼の前に１人の男がいた。	0
19360	君はこの車を使ってもいい。	0
45819	怠けてはならない。	1
45070	彼がそんなことを言うなんておかしい。	1
17085	彼女は彼に愛されている。	0
16097	好きなときにいつでも来てよい。	0
60534	今はこれ以上の人は必要ありません。	1
12211	水泳か魚つりに行っていいわよ。	0
42517	その会に来ると思っていた。	1
52940	ジョンは楽しい時を過ごしている。	1
33816	こんなに怖い映画は初めてだ。	1
59239	あなたの言っていることが正しいように思う。	1
33910	彼はちょうどパリから帰ってきたところだ。	1
44782	彼女は赤ちゃんに乳を飲ませた。	1
51286	私たちはすごい雪のために遅れた。	1
13833	彼を怒鳴りつけてはいけない。	0
52660	あなたは遅れた理由をどう説明するのかね。	1
44593	最後まで彼は最もよいと思うことをした。	1
51298	彼はイギリスで生まれたが、英語がとても下手である。	1
39379	２度とそんなことをしたら許さないぞ。	1
5069	もし明日雨なら試合は中止です。	0
10290	君のところに行くよ。	0
4934	その仕事を引き受けようかと思っている。	0
15360	投票は昨日行われた。	0
30722	彼は他の事に気を取られている。	1
33642	私たちは土曜日の朝はいつもテニスをする。	1
61325	トイレはどこですか。	1
39175	その事故はある雨の日に起こった。	1
12093	多くの人がそれを予言した。	0
55346	彼女は机の下で財布を見つけた。	1
40851	秘密はもう全てみんなに知られているよ。	1
16832	私あての手紙がありますか。	0
15415	ディナーによく魚を食べますか。	0
31114	人のことに口を出すな。	1
29274	彼は息子が１年前死んだ。	1
59820	ある学生に会うところです。	1
48649	この問題を答えるのは私にとって優しい。	1
3810	彼は旅行の間日記をつけた。	0
2383	その老人は生きる意志をなくした。	0
58449	行く用意ができているか。	1
42990	あなたの心を悲しくさせるつもりはなかったんだ。	1
29054	私には事実を言った方がいいよ。	1
57620	泳ぐことができるから、私は夏が最も好きだ。	1
42968	新しい仕事はうまくいってますか。	1
45324	こちらが私の靴で、それがあなたのです。	1
54765	その猫は私のそばで寝るのが好きだ。	1
34486	彼女の説明は決して満足のいくものではない。	1
46554	彼を馬鹿にするな。	1
46257	彼は何回も結果を知りたいと思っている。	1
44481	両親がよろしくと言ってました。	1
32077	その鍵を触るな！	1
12118	一度にそんなにたくさんの質問には答えられない。	0
55549	彼女は自分の息子を自慢に思っている。	1
35006	必要なら、いつでも電話してください。	1
20343	これをコピーして下さい。	0
47385	その語を自分の辞書で調べなさい。	1
42269	彼はもうここに着いているはずなのに。	1
43074	それは１度やってみる価値がある。	1
11277	トラックが私たちの犬をひいた。	0
3075	君は何になりたいの。	0
62517	彼女はまだ来ていない。	1
56165	何があっても、決めたことは変わりません。	1
42973	家が燃えている。	1
50962	私は、奈良の小さな町で生まれた。	1
59142	私たちは彼に鞄を運ばせた。	1
24141	彼は全く正直ではない。	1
21002	これは新しい靴なのにもう修理する必要がある。	0
56987	彼はその本を買いたかった。	1
13213	若いときに多くのことを学ぶ必要がある。	0
37709	私は彼の名前を完全に忘れてしまった。	1
17313	私はヨーロッパへ行かないことを決心した。	0
27965	ここはとても涼しくていい。	1
41925	彼は今夜、疲れているようだ。	1
8375	彼はみんなのなかで最も速く走った。	0
55983	誰もそのパーティーから帰ろうとしなかった。	1
21508	彼は病気じゃないかしら。	0
5362	弟の部屋はいつも雑然としている。	0
29632	私は英語の谷口先生を尊敬しています。	1
5493	私は彼が言った事が気に食わない。	0
38990	少年たちは順番に話した。	1
55882	彼は本当にきちんとした男の人だ。	1
42875	コップには水が少し残っている。	1
51952	雨が止まればいいのにな。	1
200	口に物を入れたままでしゃべってはいけない。	0
30731	あなたはずっと忙しい。	1
38530	池でたくさん生きている魚を私たちは見た。	1
50915	雨が降り出しそうだ。	1
27920	今夜、私と一緒に食事をしませんか。	1
24747	今日のスープは何ですか。	1
56903	誰でもそれはできる。	1
6012	できるうちに人生を楽しめ。	0
29751	いい線いってるよ。	1
20204	雨が止んでくれればなあ。	0
23018	今何をしているの？	1
46655	物をよく忘れるのです。	1
23422	誰も、彼がどうなったか知らない。	1
2225	放課後に野球をしよう。	0
60279	どちらの道を行ってもかかる時間は同じだ。	1
24982	私の兄は試験の結果にとても喜んだ。	1
1153	私の姉は２人とも結婚している。	0
32956	彼は何と泳ぐのがうまいのだろう。	1
8791	どうぞ彼を電話口に呼び出してください。	0
37921	その手紙は明日送られるだろう。	1
27477	おそらく彼女はちょっと怒っているでしょう。	1
57602	私は一番列車に間に合うように駅へ急いだ。	1
6429	彼は読書に没頭した。	0
2246	犬は水の中をのぞいた。	0
43672	死んだ人は秘密を外に出さない。	1
49641	そのゲームに勝っていればなあ。	1
46168	あなたは長い間そこに滞在するつもりですか。	1
44334	誰がこのケーキを作りましたか。	1
29750	彼は自動車を買うお金がない。	1
25570	私たちはみんなとても楽しく過ごした。	1
11056	彼を少し気の毒に感じます。	0
21229	このテーブルをとっておいてください。	0
30027	彼は１日中ベッドで寝てばかりいた。	1
14424	会合は２時間続いた。	0
20805	人をあざわらうのはよくない。	0
29914	いつも本当のことを言う必要はない。	1
51537	その結果は私たちの期待通りにならなかった。	1
268	だれも、彼がどうなったか知らない。	0
46117	私はそのやり方がわからなかった。	1
35929	私はこの本なしではできない。	1
2344	噂では勉強が嫌いだそうだ。	0
18014	私は夜ひとりで外出するのはすきではない。	0
56470	彼はその新しい計画に反対している。	1
51859	彼は学校にバスで行きます。	1
43666	どうぞテレビをつけてください。	1
57785	彼をあなたと一緒に行かせましょうか。	1
55438	何時でしょうか。	1
14905	トムは顔色が悪い。どうかしたのですか。	0
7993	英語を話すのはやさしいとわかった。	0
18071	ロンドンの人々はこの橋をたいへん自慢にしている。	0
28279	やがて事件の本当のことがわかる頃だ。	1
37016	持てば持つほど、人は貧しくなる。	1
2721	彼はその丘の頂上に住んでいます。	0
59577	彼女はすばらしい美しさを持った女性です。	1
23002	バスで東京に行くつもりですか。	1
42597	彼はクラス会には必ず参加する。	1
23294	あなたは自分の仕事に集中するべきだ。	1
3117	その部屋はすっかり整頓されていた。	0
46758	そこへ行っても仕方がない。	1
27060	トムは山に登ることに興味がある。	1
4346	彼女は徹夜するのに慣れている。	0
36858	先生は２時間話し続けた。	1
12026	木立の間に家が見える。	0
58823	誰もその事故に責任がない。	1
50828	彼女は彼が来ることに賛成しなかった。	1
41463	仕事が終わり、彼は家に帰った。	1
13110	美人の妻が彼の自慢だ。	0
37840	この写真をよく見て私を見つけてみよう。	1
47791	彼は東京で生活している。	1
34639	彼は前までのように強くはない。	1
22375	彼は大家族を養うために懸命に働いた。	0
24844	彼女は私に来てもらいたいと思っていた。	1
41416	もう少し注意したら、あなたは成功しただろう。	1
4166	彼が試験に受かるのは間違いない。	0
5653	今度の日曜ハイキングに行ってもいい？	0
5908	君も一緒に来たいか。	0
25322	私は高校２年生だ。	1
2855	昨日そこへ行った学生はだれもいない。	0
28574	何か甘いものが欲しい。	1
8966	僕は全然食べる気がしない。	0
58948	母は見た目を美しくする店に行っています。	1
37627	暑い日に水は早くなくなる。	1
20386	それは去年の１０月に起こった。	0
24845	調べてみたら人が違いだった。	1
26622	車を動かしてください。	1
34060	少し音楽をかけていいかい？	1
12661	今日現在、彼から返事をもらっていない。	0
36951	私はそれでいいです。	1
4206	七時に学校に到着する。	0
45374	まずどこへ行くかをみんなで決めよう。	1
34249	行きたいが、残念なことに風邪を引いている。	1
59964	その仕事は大変難しかった。	1
46901	私は背が高い。	1
38852	父は前はバスで仕事に行ったものだ。	1
29945	そんな考えは捨てなさい。	1
37676	彼の話は、大変よくなかった。	1
12570	土曜日には会合にお出かけになりますか。	0
13856	君はボブの忠告に従おうとはしない。	0
18778	氷のうをください。	0
37489	私たちが家に帰るとすぐに雨が降り出した。	1
16224	私達はこのことを忘れがちである。	0
45205	彼女は長い時間の運転に慣れていない。	1
17840	金は天下の回りもの。	0
11400	私たちはあなたにまたあえてうれしいです。	0
16186	彼女は美に対するセンスを持っていない。	0
7763	彼女はとても遅く帰宅した。	0
42100	この小説は理解しにくい。	1
2329	彼女の美しさはクラスの中でも目立って見えた。	0
25475	まず私に話させてください。	1
42604	彼女は秘密を守ることができなかった。	1
8622	私にはさっぱり。	0
41651	先週、妻の子供が生まれた。	1
49574	将来何が起ころうか誰にわかろうか。	1
15641	彼は片目が見えない。	0
17363	家にいるよりは、出かけたほうがいい。	0
52636	彼はこの小説を書くのに３年かかった。	1
38680	彼は泥棒と同じだ。	1
51962	ではまた後から来ます。	1
19746	足が冷えます。	0
42490	あなたはまだ若い。	1
13767	心配するな。事態は好転している。	0
1818	これが２つの中で断然良い。	0
21942	彼が日本を去ってから十年になる。	0
43323	私は後に残るよう言われた。	1
35610	いつも夕食の後何をします？	1
34391	彼らはその問題の調査をはじめた。	1
10157	僕はその少女にひかれた。	0
11242	君に彼女から伝言がある。	0
7337	我々は出来る限り手を尽くすと信じて下さい。	0
51872	彼には子供が１２人もいる。	1
21451	わたしは手をすっかりよごしちゃった。	0
34585	彼女は７人も子供がいる。	1
3854	君の妹はどうなりましたか。	0
50657	彼に会う事などは全く思いもよらない。	1
39040	私は少しも気にしていない。	1
37841	見る力は悪いです。	1
37734	あなたが前にこれをしたことははっきりしている。	1
24782	部屋を整理しなさい。	1
27162	彼らは二人とも小学生である。	1
37130	列車は時間通りに着いた。	1
52776	ロンドンに着いたらすぐにあなたに手紙を書きます。	1
8304	一緒に魚釣りに行きませんか。	0
4461	こんな大金は手にしたことがない。	0
27246	あなたは神様を信じることができますか。	1
58081	私は昨日彼に会った。	1
26210	こんなこと、日本では起こり得ない。	1
20681	その知らせを聞いて、彼女は驚いた。	0
7148	そろそろ寝る時間だ。	0
53602	あなたはもう寝なければならない。	1
32749	車を運転することは本当は簡単なことである。	1
54415	赤ちゃんを寝させなければ。	1
62131	試験が近づいている。	1
2706	すべては終わった。	0
43693	自分の分は払います。	1
13978	彼は裏口入学した。	0
53178	この英語で作った文はよくできすぎている。	1
49022	私は自分が生まれた正確な場所を知らない。	1
52603	彼は自動車事故で体を痛くした。	1
54658	先生が入ってきたら話をやめろ。	1
13560	私は妹ほど衣装にお金を使いません。	0
40922	あなたが買ったカメラは私のより良い。	1
38923	彼はとても楽しかった。	1
11448	大助かりでした。	0
21034	彼は私を説得して行かせた。	0
57597	彼は試験の準備で忙しい。	1
46267	明日駅で会いましょう。	1
52470	たくさん欲しい。	1
36133	私はその本が簡単な事がわかった。	1
54391	この水は飲むのにいい。	1
12416	私達は、あなたのがんばりに感謝している。	0
2318	彼は癌で死んだ。	0
31785	どこの空港でも知らせは英語でされます。	1
36327	彼がそんなことを言うのも無理はない。	1
39025	私は彼の嘘をつかないことを受けることができない。	1
62382	起きてみると彼女は病院にいた。	1
33244	これを預かっていただけませんか。	1
50669	私たちの考えは実際には役に立たなかった。	1
48153	彼はいつも忙しくしている。	1
8086	父はその映画の間ずっと眠っていた。	0
58979	熱のある水を出す機械にはほとんどコーヒーは残っていない。	1
13700	彼はちょうど終電に間に合った。	0
14839	いやしくもやるからには上手くやれ。	0
54829	きっと好きになると思います。	1
45080	後でまとめて払うことにしてください。	1
30014	私たちはその湖の近くのホテルに滞在した。	1
13783	彼は悪いことをしたとしぶしぶ認めた。	0
61454	彼の方法は科学的ではない。	1
22821	彼女にはうんざりだ。	0
56212	あなたはいつも完全である必要はありません。	1
43868	彼らのうち数人がその法案に反対である。	1
54433	家を新しくしてもらいたいのです。	1
1585	お前ならもっとうまくやれるよ。	0
22101	あなたの訪問で彼は元気になりました。	0
4322	必ずドアに鍵を掛けるようにして下さい。	0
61121	あなたに郵便局へ行ってもらいたい。	1
62909	失われるべき時間はない。	1
21995	私達は新宿でバスに乗った。	0
31989	誰にでも不足しているところがある。	1
31607	この町の夜は全く死んだも同じだ。	1
25922	私はとても彼女に会いたい。	1
29703	水がなければ生物は生きることができないでしょう。	1
51217	彼は音楽だけをずっと聞いています。	1
26586	迷ってしまいますよ。	1
40344	火には、気をつけなさい。	1
485	その失敗は彼の怠惰のためである。	0
1780	医者は彼女に静養するように言った。	0
34680	私がいない間も作業を続けなさい。	1
32254	若い頃に心を豊かにするべきだ。	1
19504	君のいうことを信じるよ。	0
16338	彼は私に目くばせした。	0
53270	雪の上を滑るスポーツをする事は大変面白い。	1
32482	もし明日雨ならば、私は家にいるつもりです。	1
28290	彼女は彼に帰ってもらいたいと分かりにくく話した。	1
44608	私はそう一人で話した。	1
55457	旅行の間、母が犬を見てくれた。	1
4976	数学は難しい科目だ。	0
6184	私は新しい背広を買った。	0
16183	この風は嵐の前兆だ。	0
18382	いつか将来君はこのことを後悔するだろう。	0
35094	できるだけの協力をしましょう。	1
29120	１時間前に雪が終わりました。	1
3899	彼女は逆立ちをした。	0
57380	トムは夏の企画に参加した。	1
27303	あなたは新しい車を買う時期ですよ。	1
13541	そのうち英語が上手に話せるようになるでしょう。	0
55872	私のペンを使うな。	1
23603	彼は金を何も気にせずに使う。	1
25673	彼女は病院に運ばれているところだった。	1
47398	１時間しかかからなかった。	1
37290	先生は私の答えを聞いて残念に思った。	1
34762	雪の上を滑るスポーツをするところに行きたいな。	1
55305	私のことは気にしないでください。	1
12289	何の権限で私に出て行けと言うのだ。	0
4003	雨で我々は外出を諦めた。	0
51463	その少女たちは笑いはじめた。	1
269	試験前はいくら勉強してもしすぎることはない。	0
7244	彼はそれについて知っている様だ。	0
33683	彼女は大学で勉強できるように誰もやらない仕事を見つけた。	1
12969	彼女はだれにも話しかけたくなかった。	0
61813	彼はなんとか成功した。	1
27474	彼女はもう少しで遅れるところだった。	1
14658	その老婦人は私に面白い本を２冊くれた。	0
44759	部屋にはほとんど家具はなかった。	1
25323	あなたがいなくなるととても寂しくなります。	1
39342	先生の言われることに注意しなさい。	1
2687	この花瓶を割らないように注意してください。	0
5320	近所で昨日火事が起こった。	0
46325	その企画にはかなり多くの人が出た。	1
15182	私たちは同じ学級で英語を勉強します。	0
26678	パーティーに来たい人は誰でも来てよい。	1
3733	ほとんどの女の子は自分ではかわいいと思っている。	0
21112	彼は仕事を中断して電話に出た。	0
35780	気持ちを変えてもう１度やってみて。	1
41481	そのピアノを弾く人はみんなに知られている。	1
44123	こんにちは！ここで働かれているんですか。	1
15607	それはいけませんね。	0
5384	わざわざ彼を訪ねて行かなくてもよい。	0
18921	彼はしきりに何かしている。	0
15497	彼はコートを脱いで、仕事にとりかかった。	0
35269	私はすごく寝たくなった。	1
35308	あなたはよく頑張るね。	1
7411	彼は父と意見が衝突した。	0
10033	今晩はテレビを見る気がしない。	0
6067	彼は相変わらず貧乏だ。	0
39400	何ていったんですか。	1
62568	その本はどちらも面白いとわかるでしょう。	1
22707	席にもどりなさい。	0
46360	彼は英語もフランス語も大変うまく話すことができます。	1
13130	子供のころどこででも眠ることができた。	0
51442	最近トムに会っていない。	1
39484	彼の言うことがわかったか。	1
23874	私は兄を死んだものと思うしかない。	1
371	そのことを決めるのは君の役目だ。	0
33506	ずっとあなたと一緒にいます。	1
53769	それはただと同じ価格で買った。	1
52709	彼は食べるのが好きです。	1
18578	散歩のお供をしてもよろしいでしょうか。	0
48251	彼女は結婚前の名はスミスだった。	1
12784	こちらが私の靴で、あちらがあなたのです。	0
61650	彼には、知識とその上経験もある。	1
13675	彼女はだれからもよく言われる。	0
10240	ご親切にしていただき感謝します。	0
9089	よかったよ。欠席者はひとりもいなくて。	0
12643	ついでに私にもコーヒーを入れてください。	0
12837	あなたは時間をうまく利用すべきです。	0
21365	来たがっている人なら誰でも招きなさい。	0
27748	私は海の上で国を守る集団に入った。	1
13156	どんなに長い日にも必ず終わりがある。	0
18545	湖のほとりの家は私の家です。	0
22073	「急ぐな」と彼は言いたした。	0
15222	好きなように遊んでよろしい。	0
53825	彼らには娘が二人いる。	1
5050	忘れずにドアに鍵をかけて下さい。	0
27680	質問してもいいですか。	1
10399	物を有るがままにみようよしなさい。	0
4783	その少年は次第に雄弁になった。	0
15640	にわか雨にあった。	0
28131	人生を戻ることはできない。	1
2261	さしあたって、ここで待つべきです。	0
6261	あなたのおっしゃることが、どうもよく分かりません。	0
42942	いつも歩いています。	1
8630	私達はその知らせを聞いて皆びっくりした。	0
15754	父はビジネスマンです。	0
61677	彼の家は私の家の前にある。	1
3984	その男はその家に押し入ったことを認めた。	0
36665	彼は彼女を秘書にした。	1
48884	部屋の中の人々は何も言わなかった。	1
20945	私はたった５ドルしか持っていなかった。	0
7875	毎日自分の部屋を掃除しなければならない。	0
18170	私は生まれも育ちも東京だ。	0
55034	その映画を見て彼女は感動のあまり泣いた。	1
20080	誰しも礼儀正しい人が好きだ。	0
44400	ほとんどの人が前よりもよい生活をしていると思う。	1
49282	どちらの少年も好きでない。	1
47683	彼はテニスが好きではありません。	1
4207	不能になりました。	0
10434	彼は何と騒がしいのだろう。	0
60313	私たちは戦争を３回経験した。	1
11907	彼は僕をうそつきであるかのように言った。	0
42131	私は彼が行くのを止めさせるつもりだ。	1
54030	彼は新しい研究を始めた。	1
15510	私は本を買い、彼は定規を買った。	0
19991	どうせ行くんでしょ。	0
5563	彼は私達に騒がないように言った。	0
36888	天気が悪いため私は外に行くことができなかった。	1
62088	それでは、またの機会と言うことに。	1
42394	旅行方法としてはどれが一番良いですか。	1
52804	一緒に私のも買ってきてくれますか。	1
12879	母はいい母親ではなかった。	0
13847	夜が近づいて、人々は家路につき始めた。	0
42152	彼は成功しようと死ぬかも分からないぐらい頑張っている。	1
18628	彼の作文には間違いがない。	0
14886	彼の言ったことは名案だ。	0
59141	それは私にはなんでもないことです。	1
27022	彼女は最後にきた。	1
34050	父は机の上の方の自分の席についた。	1
37134	私はあまりお金を持っていない。	1
17954	彼が時間どおり来るかどうかは疑わしいと思う。	0
44864	医者を呼んでください。	1
60940	私たちは日本の歌をいくつか教えてもらいたい。	1
2134	彼は彼女を見送りに空港へ行った。	0
18933	君が来るとは少しも思っていなかった。	0
36442	その町は山の近くにあります。	1
6816	パーティの進み具合は。	0
9694	チョークで書くのはやさしいことではない。	0
45347	彼の命が心配だ。	1
29911	あのニュースを聞いた時には驚いた。	1
24892	彼は新聞を読むのが好きだ。	1
29252	私は日本のことは全く知らない。	1
6685	彼らあわれむ者もいた。	0
20828	始めから知っていました。	0
21921	メアリーは自分が美しい事を誇りにしていた。	0
47034	彼か私のどちらかが間違ってる。	1
29939	誰でも失敗する事はあるんだから。	1
171	私はその手紙を投函したことを覚えている。	0
35398	タクシーを呼んでもらえませんか。	1
59488	家には食べる物が多くあった。	1
33444	かなり痛いと思いますか。	1
31274	彼は多くとも１万ドル払っただけだ。	1
40080	彼はこの１週間病気で寝ている。	1
36425	あなたは列車で事務所へ行くことができますか。	1
20057	私は三ポンドしか持っていなかった。	0
19980	その場合は君が正しい。	0
27510	彼は手紙を受けるとすぐにニューヨークへ行った。	1
61656	彼は政治に興味がなかった。	1
27494	大統領は平和を期待しているんだね。	1
52156	彼は泳ぐのが好きです。	1
56871	いつまでもあなたのことを覚えているでしょう。	1
60373	彼の兄さんはバスで学校へ行きます。	1
42204	あなたの電話番号を忘れた。	1
35852	このケーキはとても美味しい。	1
47354	散歩に行きましょうか。	1
61458	彼は怠けて過ごした。	1
44140	しゃっくりがよく出ます。	1
57284	彼はいつも６時に起きる。	1
32834	何をしているこんな所で？	1
627	子供のころよく父と釣りに行きました。	0
54954	実際には起こってないことです。	1
27838	この仕事が終わったら帰ってよい。	1
51784	学生たちはみんな同時に話し出した。	1
27831	彼の字を読むことは不可能だ。	1
50712	良い、その気持ちで。	1
38657	彼女にお目にかかりたい。	1
32022	彼はよく約束を忘れる。	1
29055	事故で交通は数時間止められた。	1
60885	新聞の記事を書く方ですね。	1
3089	私は、今何も要りません。	0
35316	私たちは毎日風呂に入ります。	1
24180	なぜあなたはそんなに頑張って勉強するのですか。	1
51992	私はその会に参加しなければならない。	1
39180	彼はその計画にずっと反対した。	1
21958	この部屋クーラーききすぎじゃないの。	0
30129	腹が減ってきたよ。	1
16765	初めに、言葉があった。	0
24840	私は何か飲みたい。	1
52515	私は野球チームの一人です。	1
59741	その結果がどうなろうと私には関係ない。	1
49056	飛行機事故は先週起こった。	1
21860	今のところなんともいえない。	0
55183	何か軽いものがいいですか。	1
22819	私はあの少女と以前会ったことがある。	0
7030	彼女は台所で働きますか。	0
25157	歯医者に行かなければなりません。	1
62347	私はいつものように早く起きた。	1
45352	私の妻は運転が下手だ。	1
43480	全て大丈夫だ。	1
23554	私たちは学校の前であった。	1
26178	その会には参加されることが希望される。	1
50843	警察が事故現場に着いた。	1
55057	美しい曲だね。とジョンが言いました。	1
41786	私たちは本を閉じていた。	1
45027	彼らは結婚して２０年になります。	1
58982	学生はこのコンピューターを利用できる。	1
13508	彼女は車の運転のしかたがわかりません。	0
10281	彼は他のどの学生にも劣らず熱心に勉強する。	0
17399	新任の先生はどんな人ですか。	0
11288	彼は水を出しっぱなしにしたにちがいない。	0
61109	その列車はロンドンに行く。	1
50677	私は彼に払うべき金を払った。	1
2678	彼女は私を妹と間違えた。	0
61149	その本当の意味を知っている人はほとんどいない。	1
4299	私達は海の見えるところへやって来た。	0
35486	その子は母の方に手を長くした。	1
60	私は２年前に禁煙した。	0
14148	何か変わりはない？	0
27902	彼が死んで３年になります。	1
9232	彼にもしものことがあったら教えて下さい。	0
19090	我々は選挙で選ばれます。	0
16880	彼は息を切らして駅に着いた。	0
45106	いや、最初の考えはそうでした。	1
10513	私はあなたにこの本をさしあげましょう。	0
44935	なぜそのように思うのですか。	1
49869	私はあなたと一緒に行きましょう。	1
50341	彼らはその場所を見つけ出すのが大変だった。	1
44251	彼は質問する事を恥ずかしく思っている。	1
52757	彼女はあなたを愛していないと思う。	1
46641	本当のことを言ってもらえませんか。	1
18917	その新しい橋は建設中だ。	0
24619	メアリーはその少女がとても好きだ。	1
7722	彼は帰宅したと私は思う。	0
5243	読書をする時間さえもない。	0
61340	ついに彼女はその計画を実行した。	1
2597	その道路にはくぼんだ所がいくつかある。	0
51576	太陽は月よりもずっと大きい。	1
26241	みんなに一人ずつお会いしましょう。	1
55863	彼女はちょうど今、あなたの家に向かったところだ。	1
12029	彼は新しい車を買う余裕がありません。	0
42585	いつテニスをしますか。	1
10248	朝寝坊して遅刻してしまった。	0
27620	私はどうしてよいのかわかりません。	1
9105	彼は少しもじっとしていない。	0
7277	たくさんのお金が毎日使われる。	0
58782	確かに私は前に彼を見たことがある。	1
13218	何で君はそれを信じる気になったの。	0
40076	雨が降ってきて彼女は濡れてしまった。	1
34779	私は辞書なしではできない。	1
18150	私の代わりに彼がその会合に出席した。	0
51373	秘密だけれど彼女は病気だった。	1
37609	彼女は外国へ行きたいと強く希望している。	1
6954	彼は一生懸命やったが、失敗した。	0
42345	あなたは飛行機で旅行したことがありますか。	1
20603	彼は暮し向きが良い。	0
43794	彼女は自分の不思議な経験を語った。	1
17781	もう一度それをやりなさい。	0
37969	あの船はこの港から外国に行きます。	1
48684	彼らはこの成功を非常に重要なものと考えた。	1
15486	それ以来、彼の消息を聞いていない。	0
16838	電話では、ありがとうございました。	0
2026	ぼくたちは公園へいった、そしてそこで遊んだ。	0
10042	彼はその日暮しをしている。	0
20310	私は野球よりもテニスのほうが好きだ。	0
15978	私たちは猫と犬を飼っている。	0
50425	彼は病気のために仕事ができなかった。	1
23311	多くの美しい花が春に開く。	1
43968	彼は病気だったにもかかわらず仕事に行った。	1
5276	君がこの仕事をするにはかなり難しい。	0
18634	彼女は研究に夢中だ。	0
23973	いつそれができるかお約束はできません。	1
51657	暇だったので彼女は散歩に出かけた。	1
397	彼はいつも食べ物に文句を言ってばかりいる。	0
22786	橋のしたは暗かった。	0
14093	中にはむずかしそうなのもあるし。	0
59291	私たちはみんな楽しく朝の食事をとった。	1
62379	私にはあまりにもあたたかすぎます。	1
57053	子供たちは日が当たる場所で遊んでいた。	1
43036	彼に何が起こったのですか。	1
46179	あの山を見てみて。	1
760	ついにフルコンプしたぞ！	0
45762	私は警察官に強く叩かれた。	1
22751	私のジャケットは君のと同じではない。	0
53305	あなたが彼女の名前を知っていることに驚いた。	1
6504	われわれはそんなりっぱな家に住む柄ではない。	0
36128	あまり新聞を読んでいない。	1
4843	地球上には７つの大陸がある。	0
55790	実のところ私たちは呼ばれてなかった。	1
32841	あなたはあの小さな家が見えますか。	1
10172	立っているのが精一杯だった。	0
14684	主人は料理がとても上手です。	0
25114	なぜ彼はそんなに怒っているのだろう。	1
53287	準備は兄が全てしてくれた。	1
55578	私はその話を聞いて面白かった。	1
15704	それを郵送してくれますか。	0
41702	この理由で私はアメリカへ行くことを心に決めた。	1
15072	大統領は平和を望んでいる。	0
24919	彼はその事実を私に隠しておいた。	1
2880	苦心の甲斐があった。	0
2656	私はまだ昼食を終えていません。	0
3040	ご署名をお願いします。	0
13750	あの子供たちは言葉使いが悪い。	0
28119	私は彼より背が低い。	1
21878	彼は叔父の名前をとってジムと名づけられた。	0
38636	彼らは船で海に出た。	1
62038	私はその時宿題をしていた。	1
51138	彼は彼女を心から愛している。	1
24827	私をジョーと呼んでください。	1
49086	なぜ私はあのようなことをしたのか。	1
46539	甘いものなしで我慢しなければならない。	1
11897	私は病気のために学校へ行けなかった。	0
14604	彼に助けを頼んでごらんよ。	0
52987	私はいつも６時に起きる。	1
9564	その家で彼女は赤ん坊と二人きりだった。	0
37078	先生がそんなことを言ったはずがない。	1
46421	彼女は男の服を着て男のように行動した。	1
19563	私たちはみんな黙っていた。	0
24110	昨日になってようやく本当のことを知りました。	1
54289	とても嬉しそうだね。	1
1265	人はすべて必ず死ぬ。	0
25560	彼女が味方してくれてとても嬉しかった。	1
33307	大切なことは注意して聞く事だ。	1
49066	教室で食べるの。	1
34651	どんな料理が出てくるか、後にご期待！	1
460	何度も私は彼を叱った。	0
7812	私は彼と知り合いです。	0
29309	１種類３個ずつください。	1
12861	私は夕食にジェーンを招待した。	0
51907	彼の夢は実現した。	1
14250	彼はその本を通読した。	0
45132	彼女は親切にも駅までついて来てくれた。	1
3652	彼は涙をこらえようとした。	0
22822	つりは要らんよ。	0
44424	ジェーンの風邪が元に戻るのに１週間かかった。	1
2983	このコートは素敵だけど高価すぎる。	0
38264	彼の提案などまるで問題にならない。	1
55334	誰にでもそれは出来る。	1
18936	ドアを閉めなさい。	0
32605	私たちは日曜以外の日は毎日仕事をする。	1
51204	彼女は間もなく病気から回復するでしょう。	1
46977	彼の家は川のそばに立っている。	1
5667	私達は彼のあとから部屋にはいった。	0
45050	私には彼らが同じように見えます。	1
19161	私も音楽が大好きです。	0
26354	遊びに来なさい。	1
30648	その時あなたは学校にいましたか。	1
20117	すみません、禁止されています。	0
21938	喜んでそういたしましょう。	0
62125	彼女は私の妹に嫌なことをした。	1
12790	やがて愛情が生まれるだろう。	0
57722	駅に行く道をお教えましょう。	1
15143	その家は焼け落ちた。	0
48369	希望を捨ててはならないよ。	1
12946	彼はあり金を全てくれてやった。	0
